baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
transcript145472.rk.h1.chr07.nnic	22.4600825886114	-6.92302650194744	1.71639730484695	-4.03346386200761	5.49606362462006e-05	0.000165512880398984
transcript28600.rk.h1.chr15.nnic	2.58059102961515	-4.83070135398095	1.19794573505138	-4.03248762664007	5.51895216751193e-05	0.000166183994260174
transcript98209.rk.h1.chr01.nnic	7.48548940882144	-6.34185571577102	1.5729949134308	-4.03170770714003	5.53730280164687e-05	0.000166718333040839
transcript84299.rk.h1.chr03.nnic	7.94678835698492	-1.77322138253527	0.439870173333124	-4.03123805621703	5.54838103116084e-05	0.000167033619784963
transcript166393.rk.h2.chr17.nnic	5.37079665816776	5.91125181454172	1.46641154869952	4.03110015042099	5.55163796916137e-05	0.000167113403917608
transcript212182.rk.h1.chr02.nnic	2.19228972219206	-4.57034744670689	1.13378800088852	-4.03104234929743	5.55300360391151e-05	0.000167118221970893
transcript121483.rk.h1.chr03.nnic	50.4436310690745	-9.09724499959191	2.25679736626988	-4.03104201358945	5.55301153642526e-05	0.000167118221970893
transcript35331.rk.h1.chr16.nnic	1.63502045738526	-4.11827071215274	1.02173137066267	-4.03067854271886	5.56160636577553e-05	0.000167358597326074
transcript27192.rk.h1.chr06.nnic	58.209031943566	-9.30408925844396	2.3089288031113	-4.02961288624692	5.58687815209924e-05	0.000168100704548033
transcript171337.rk.h1.chr08.nnic	1.07442112925422	-3.57137228676226	0.886356385680533	-4.02927348915099	5.5949496856984e-05	0.000168325176617358
transcript41420.rk.h2.chr15.nnic	1.00855964121235	3.62221470510308	0.8989878693118	4.02921421829194	5.5963603963543e-05	0.000168349229354288
transcript34854.rk.h1.chr10.nnic	7.2623655397657	-6.30217393856442	1.56417226218007	-4.02907920754249	5.59957505645337e-05	0.000168427537162712
transcript69247.rk.h2.chr03.nnic	12.8328196062025	7.16189409036038	1.77772383384672	4.02868767015579	5.60890761360411e-05	0.000168689825727777
transcript134736.rk.h2.chr14.nnic	6.67952638224369	6.2262681125191	1.54551806517739	4.02859614054687	5.61109140721432e-05	0.000168737078970307
transcript118142.rk.h2.chr19.nnic	5.49301219638977	5.93514216106554	1.4733771791319	4.02825715310894	5.61918628372713e-05	0.000168962060930891
transcript254441.rk.h2.chr07.nnic	7.41014012554451	6.36245485663603	1.57957531981288	4.02795281543759	5.62646316123119e-05	0.000169162400229004
transcript90233.rk.h2.chr12.nnic	65.2637780349296	9.50503784767402	2.35979670518048	4.02790538134387	5.62759813968896e-05	0.000169178056714094
transcript142771.rk.h2.chr14.nnic	6.4655408041879	6.1771824192451	1.53390915890131	4.02708490486465	5.64726442846223e-05	0.000169750741190805
FUN.rk.hap1.022670-T1	6.43563805652832	3.57069142833917	0.886681365460502	4.02702883745021	5.64861070156407e-05	0.000169772680656023
transcript160073.rk.h1.chr04.nnic	4.20500276834672	-5.5253535507928	1.37225038762452	-4.0264907925132	5.66154553315378e-05	0.000170142879017626
transcript93292.rk.h1.chr03.nnic	2.14325677880872	-4.53304316849855	1.12581707235625	-4.02644735082158	5.66259111326142e-05	0.000170155735361727
transcript39611.rk.h1.chr04.nnic	6.21356728685506	3.79750577210738	0.943149776059348	4.02640796669013	5.66353919170742e-05	0.000170165659383874
transcript153364.rk.h1.chr05.nnic	7.93066620719967	-6.42553427999834	1.59596867371714	-4.02610300929827	5.67088540023127e-05	0.000170367797315194
transcript153546.rk.h1.chr05.nnic	45.6306997707907	-8.9531392854822	2.22431960630117	-4.02511368425619	5.69477972820653e-05	0.000171066984462856
transcript65987.rk.h1.chr16.nnic	10.458385322356	2.26708799675689	0.563319820220271	4.02451310140375	5.70933157979782e-05	0.000171485408617635
transcript98801.rk.h2.chr01.nnic	10.5148569801302	6.87666129957283	1.70900010388669	4.02379220687793	5.72684503944981e-05	0.000171992686644386
transcript107187.rk.h2.chr01.nnic	1.88825571177349	4.43173270793919	1.10140943653102	4.02369233542913	5.72927533227511e-05	0.000172046915042361
transcript107875.rk.h2.chr01.nnic	4.59477620649321	5.689254536314	1.41415422308617	4.02307926776055	5.7442152658862e-05	0.000172476748139435
transcript117370.rk.h1.chr14.nnic	1.76157065668164	-4.3026193138687	1.06978641855069	-4.02194236088522	5.77201842389833e-05	0.000173292678710957
transcript29437.rk.h1.chr06.nnic	39.1629286714223	-8.73278403299914	2.17157750329591	-4.02140104129139	5.78530118761794e-05	0.000173672534725407
transcript239235.rk.h1.chr17.nnic	1.19688581639902	-3.75672240383645	0.934217462078595	-4.02125046504473	5.78900113285727e-05	0.000173764666741813
transcript35554.rk.h1.chr01.nnic	50.2003983792409	-9.09047464878304	2.26079714392635	-4.02091566384215	5.79723586905763e-05	0.000173960858540291
transcript117896.rk.h1.chr06.nnic	11.0389926640218	-6.90987065699151	1.71848527423731	-4.02090769154725	5.79743208997326e-05	0.000173960858540291
transcript172566.rk.h2.chr13.nnic	47.6518657103276	9.05174388706009	2.25116756138497	4.02091076751801	5.79735638081449e-05	0.000173960858540291
transcript18371.rk.h1.chr07.nnic	6.5759001656238	-6.15802668909892	1.53167700668305	-4.02044730202913	5.80877426533093e-05	0.000174282210882364
transcript146019.rk.h1.chr02.nnic	42.1720274575314	-8.83938075885547	2.19865201602199	-4.0203637021417	5.81083608888317e-05	0.000174325082666495
transcript61377.rk.h2.chr12.nnic	5.30679611218917	5.88605090401448	1.46411090891398	4.02022201199261	5.81433217518201e-05	0.000174410968308689
transcript17278.rk.h2.chr05.nnic	9.98776784541089	6.79674204631978	1.69065531107997	4.02018199793671	5.81531984931937e-05	0.000174421599270177
transcript35581.rk.h2.chr07.nnic	1.39654776788183	4.01281335643056	0.998240079192353	4.0198880410384	5.82258051314869e-05	0.000174620356134206
transcript42193.rk.h1.chr15.nnic	1.48904920497359	-4.0617830011292	1.01079943132536	-4.01838670981778	5.85979712099555e-05	0.000175717356672379
transcript27115.rk.h1.chr10.nnic	9.91831079099012	-6.75019943241931	1.68030618364237	-4.0172437012563	5.8882821684497e-05	0.000176552314136305
transcript333229.rk.h2.chr11.nic	5.31991178802876	5.88881063478009	1.46600526411236	4.01690961072071	5.89663281105456e-05	0.000176783452176854
transcript159730.rk.h2.chr18.nnic	1.40991780609896	3.85338781034542	0.959373073903157	4.01656864796937	5.90516678837965e-05	0.000177020035755704
transcript114496.rk.h2.chr04.nnic	1.5410875694239	4.15297233870069	1.03404211753014	4.01625066164642	5.91313622666544e-05	0.00017723964641533
transcript27563.rk.h1.chr13.nnic	13.2767450757154	-7.17073763862762	1.78569278897108	-4.01566141887116	5.9279308802969e-05	0.000177663765218735
transcript198455.rk.h1.chr06.nic	5.81019750353695	-3.20905107969254	0.799142947790228	-4.01561584015243	5.92907672597326e-05	0.000177678772999109
transcript42128.rk.h1.chr01.nnic	1.45164555709139	-3.98100026151498	0.991417327229107	-4.0154636722372	5.93290373550721e-05	0.000177774116173928
FUN.rk.hap2.012886-T1	1.06865541343003	3.65052624133534	0.909445655869239	4.01401251166152	5.9695180071021e-05	0.000178851772511273
transcript286843.rk.h2.chr07.nnic	7.69809849957478	6.41937255110532	1.59926257270886	4.01395784572891	5.97090145801469e-05	0.000178873764257231
transcript41642.rk.h2.chr05.nnic	2.22834986831637	4.64688657023347	1.15779237418898	4.01357503627415	5.98059786848474e-05	0.00017914476029546
transcript115931.rk.h1.chr14.nic	1.41858812756445	-3.94459475927237	0.982894054735616	-4.01324511046453	5.9889667186822e-05	0.000179375935550961
transcript80451.rk.h1.chr19.nnic	2.19834001693391	-4.54703434526744	1.1330931809225	-4.01293946678375	5.99672952583449e-05	0.000179588910873175
transcript156568.rk.h2.chr05.nnic	9.29240901234523	6.68940007099464	1.66718120109111	4.01240133143095	6.01042036949259e-05	0.000179979352290644
transcript56066.rk.h2.chr13.nnic	1.65411467615164	4.26404484634672	1.06277730526715	4.01217152945778	6.01627583569434e-05	0.000180135107449211
transcript266180.rk.h1.chr02.nnic	1.79547407493413	-4.25601939081385	1.06084670788742	-4.01190799685785	6.022997423624e-05	0.000180316758737908
transcript32954.rk.h1.chr18.nnic	59.242331130569	-9.32980261148988	2.32558130031445	-4.01181528688263	6.02536374833441e-05	0.000180367996652945
transcript37228.rk.h1.chr09.nnic	7.76773386817584	-6.40416430849179	1.59638743563134	-4.01166043126558	6.02931823857611e-05	0.000180466759666488
transcript123323.rk.h2.chr07.nnic	1.70857756281044	4.22963555615717	1.05436249154433	4.0115573060286	6.0319530724268e-05	0.000180526006165219
transcript161682.rk.h1.chr14.nnic	52.7744608806349	-9.16225586252027	2.28476875475705	-4.01014581604541	6.06812618565988e-05	0.000181588873893557
transcript215968.rk.h2.chr11.nnic	1.00453793351111	3.52697208966291	0.879642699569874	4.00955079987308	6.08343648735036e-05	0.000182027258197818
transcript265243.rk.h2.chr11.nnic	51.3634093359241	9.16022202570719	2.28516563741112	4.00855932530339	6.10902929862801e-05	0.000182773184849132
transcript15245.rk.h1.chr07.nnic	1.16304610785731	3.76151152557976	0.938409827637792	4.00838888809211	6.11343902872959e-05	0.000182885251621917
FUN.rk.hap1.029445-T1	67.3763457084451	4.05419424262872	1.01152957939902	4.00798387431978	6.12393006260096e-05	0.000183179198212661
transcript140988.rk.h2.chr05.nnic	2.25945355689975	4.69897678351124	1.17243781567929	4.00786866533193	6.12691742278033e-05	0.000183248655202127
transcript204250.rk.h1.chr04.nnic	2.12311050502188	-4.51447754669654	1.12658289907607	-4.00723067108416	6.14348555632495e-05	0.000183724237435242
transcript176868.rk.h1.chr13.nnic	49.7211411202291	-9.07713090544477	2.26533248191073	-4.00697512525336	6.15013374093553e-05	0.000183903087207238
transcript55440.rk.h2.chr07.nnic	56.4695140434537	9.29636665365111	2.32069270896302	4.00585851704818	6.17926298802555e-05	0.000184754060442019
transcript174428.rk.h2.chr10.nnic	46.3541924874757	9.01246276057025	2.25002328062588	4.00549756003559	6.1887072703497e-05	0.000185016351185544
transcript202881.rk.h1.chr04.nnic	58.678110833811	-9.31517930593794	2.32587277574686	-4.00502529763122	6.20108444706336e-05	0.000185366256702264
transcript123771.rk.h2.chr19.nic	12.2787512573031	7.09375703738	1.77123910793738	4.00496861524287	6.20257156812308e-05	0.000185390590017161
transcript20393.rk.h2.chr12.nnic	1.81295187701973	4.35895754529469	1.08853385341669	4.0044299326225	6.21672132503873e-05	0.000185793354443947
transcript99467.rk.h2.chr03.nic	5.19040687741018	5.85521819935047	1.4622139258135	4.00435127581823	6.21878998476177e-05	0.000185835014158938
transcript34479.rk.h1.chr14.nnic	42.6850403526005	-8.85649654773125	2.21178123680485	-4.00423712813723	6.22179320723785e-05	0.000185904589180898
transcript123429.rk.h1.chr18.nnic	38.3912776697968	-8.70400172966433	2.17375081237415	-4.00413960980095	6.2243599996145e-05	0.000185961110173969
transcript174280.rk.h2.chr10.nnic	46.2147145520075	9.00809592903811	2.25003229101617	4.00354073361758	6.24014509032882e-05	0.000186412490480398
transcript166057.rk.h2.chr08.nic	1.40218176741005	4.01484659475503	1.00301242878377	4.00278847952397	6.2600265955016e-05	0.000186986132219825
transcript78384.rk.h1.chr15.nnic	1.40241577679061	-4.02040599268546	1.00442792871342	-4.00268240035422	6.26283500705239e-05	0.000187049733896382
transcript112917.rk.h1.chr19.nnic	32.2663533971829	-1.36546617496271	0.341141157303733	-4.0026427352094	6.26388543521667e-05	0.000187060822446246
transcript199631.rk.h1.chr05.nnic	22.0692201951581	-4.72048026806367	1.17937021468128	-4.00254322968413	6.26652131423824e-05	0.000187119250388187
transcript252308.rk.h1.chr18.nnic	12.9425749143141	-7.13817151898942	1.78374674347874	-4.00178531234106	6.28663286068693e-05	0.000187699435102331
transcript264236.rk.h2.chr07.nnic	1.72324839116241	4.2262373377681	1.05616802855992	4.00148198344021	6.29469888461579e-05	0.000187919890937538
transcript125520.rk.h2.chr15.nnic	4.86901531090968	5.76437103078542	1.44069552181051	4.00110290031401	6.30479311318669e-05	0.000188200841786606
transcript167598.rk.h1.chr10.nnic	1.79259734976891	-4.23094627417338	1.0575349049283	-4.00076276863907	6.31386318293927e-05	0.000188451163467378
transcript19617.rk.h1.chr10.nnic	5.25180321715355	-5.84067809765259	1.46015562268399	-4.00003808286991	6.33322911644251e-05	0.000189008700351258
transcript103616.rk.h2.chr16.nnic	2.47095598316924	4.76861356996418	1.19232859259998	3.99941224219559	6.34999882530459e-05	0.000189488643169409
transcript26383.rk.h2.chr07.nnic	3.38023969598522	5.24580358514329	1.31178222822579	3.99898967394789	6.36134551177268e-05	0.000189806672549837
transcript62152.rk.h2.chr10.nnic	5.37417153297703	5.90342414804264	1.47635628937206	3.99864462971438	6.37062477567412e-05	0.000190062952985694
transcript45748.rk.h1.chr18.nic	68.1424942539144	-1.12462601347966	0.281277696450041	-3.99827653480306	6.38053806506929e-05	0.00019033809154793
transcript135271.rk.h1.chr08.nic	1.78461123497323	-4.25336784371777	1.06384808102059	-3.9980970211812	6.38537790278553e-05	0.000190461840563593
transcript7082.rk.h1.chr14.nnic	1.43528921146471	-3.91711085124199	0.979781488443763	-3.99794331434424	6.38952472931187e-05	0.000190564894011301
transcript71180.rk.h2.chr12.nnic	4.57445204118955	5.67544947268102	1.41966640712145	3.99773456934063	6.39516050158079e-05	0.000190712327517366
transcript201270.rk.h2.chr07.nnic	1.22814470672587	3.68711680040988	0.922343845390036	3.99755125904341	6.40011345847072e-05	0.000190839368828255
transcript81212.rk.h2.chr06.nic	1.62857922710062	4.20424439581855	1.05182908920293	3.99707941050051	6.41287928859551e-05	0.000191199322630208
FUN.rk.hap1.016551-T1	1.08036734544852	-3.54196967616734	0.886149397239425	-3.99703445852523	6.41409671785331e-05	0.000191214921419887
transcript77424.rk.h2.chr16.nnic	2.11886507621718	4.54206949471409	1.1364134262382	3.99684603318127	6.41920220088347e-05	0.000191346413656854
transcript20145.rk.h1.chr18.nnic	7.82826655259942	-6.41254076646912	1.60483416131516	-3.99576537005797	6.44855770510811e-05	0.000192200654552313
transcript191262.rk.h2.chr06.nic	1.22593043935151	3.74134606309787	0.936429779095935	3.99533007879129	6.4604179676255e-05	0.000192533317552812
transcript43449.rk.h2.chr07.nnic	7.2165056602502	6.3357229385716	1.58629650611911	3.99403447850491	6.49584113437828e-05	0.000193568054056238
transcript114733.rk.h2.chr14.nnic	5.4369258614067	5.93189000337942	1.48547577342097	3.9932593378609	6.51712216049349e-05	0.000194181193927382
transcript114214.rk.h1.chr12.nnic	18.4475021827771	1.02500695021198	0.256887054596695	3.99010744944392	6.60433694877241e-05	0.000196758520908641
transcript14617.rk.h1.chr05.nnic	4.54631834336706	-5.63916729271271	1.4134740194422	-3.98957972707422	6.61904688806295e-05	0.000197175436337787
FUN.rk.hap2.007390-T1	2.41362836369675	4.72202724773051	1.18397090261745	3.98829670331537	6.65493983085098e-05	0.000198223215919897
transcript93119.rk.h1.chr03.nnic	9.29223957840845	-6.65347916367407	1.66839554533816	-3.98795068847148	6.66465118057725e-05	0.000198491011533996
transcript16360.rk.h1.chr09.nnic	44.0676220709771	-8.25718018622301	2.07055570210025	-3.98790536175742	6.66592432586189e-05	0.000198507464274207
transcript224729.rk.h1.chr04.nic	2.00673111143005	-4.48594250225153	1.12517154517757	-3.98689650611773	6.69432089402886e-05	0.000199309999334382
transcript78948.rk.h1.chr15.nnic	9.94137830917331	-6.75118285618908	1.69333701243574	-3.98691034720725	6.69393053132556e-05	0.000199309999334382
transcript161687.rk.h1.chr14.nnic	55.122727020099	-9.22503995301571	2.31386549933578	-3.98685228491625	6.69556821678271e-05	0.000199325589488593
transcript174084.rk.h2.chr13.nnic	6.82951961844254	6.25592870262477	1.56944424389332	3.9860789747495	6.71741612786288e-05	0.000199954384966743
transcript57746.rk.h2.chr03.nnic	5.17414095131412	5.8610487689953	1.47115557223371	3.98397618825334	6.77716664282031e-05	0.000201711152845472
transcript241187.rk.h2.chr14.nnic	4.92029828962306	5.78518855273144	1.45217204989778	3.9838175876878	6.78169360229692e-05	0.000201824080916331
transcript28533.rk.h2.chr15.nnic	2.48372619773092	4.82277518339254	1.2106817720824	3.98352010792833	6.79019232881568e-05	0.000202055172118162
transcript143209.rk.h2.chr14.nnic	43.2979780909795	8.9137816204622	2.23816756017223	3.98262479498017	6.81583145555555e-05	0.000202796203716503
transcript206909.rk.h1.chr14.nnic	2.57160179079675	-4.83808789795588	1.21492443263223	-3.98221302330202	6.82765411250409e-05	0.000203126028538237
transcript103985.rk.h1.chr16.nnic	1.31526612789306	-3.81738746356735	0.959259259946056	-3.97951588581175	6.9055745856621e-05	0.000205422011894255
transcript122452.rk.h2.chr19.nnic	6.15653458797933	6.09957334378049	1.53276357180993	3.97946131808047	6.90715970036812e-05	0.000205446975839351
transcript233163.rk.h1.chr18.nnic	4.46577766213124	-3.21239717488876	0.807338305161909	-3.9789975953693	6.9206440833544e-05	0.000205825828731055
transcript134780.rk.h1.chr14.nnic	1.56014994586306	-4.11718388740275	1.03479869688766	-3.97872929274642	6.92845730403479e-05	0.00020603595284499
transcript129950.rk.h1.chr19.nnic	40.2159699605638	-8.77111571732611	2.20503163394128	-3.97777319033223	6.95636780405375e-05	0.000206843612681693
transcript8561.rk.h1.chr12.nnic	1.32651166922794	-3.91559554047515	0.984541663665038	-3.97707449565824	6.97683130308738e-05	0.00020742968974626
transcript132886.rk.h2.chr12.nnic	2.29584493467058	4.66691051975844	1.17356485205984	3.97669588652649	6.98794385606831e-05	0.000207737655291624
transcript282671.rk.h2.chr11.nnic	49.5999703659603	9.10919662654996	2.29081887420619	3.9763932142852	6.99683962815434e-05	0.000207979660995311
transcript146592.rk.h2.chr12.nnic	64.9880337787077	9.49935084348293	2.38900470097709	3.97627967814284	7.00017930582207e-05	0.000208056478493857
transcript146166.rk.h1.chr02.nnic	1.08480558989177	-3.54958355172178	0.892733690497271	-3.976083337624	7.005958242258e-05	0.000208205770248718
transcript202874.rk.h1.chr04.nnic	57.8844226446879	-9.29546892717415	2.33829513727416	-3.97531893172828	7.02850020003856e-05	0.000208853145980863
transcript94475.rk.h1.chr01.nnic	61.6834741370169	-9.38743172643099	2.36162985069052	-3.97498012810356	7.03851328439086e-05	0.00020912812447894
transcript114683.rk.h2.chr14.nnic	5.28487124917793	5.88807409587924	1.48131925139104	3.97488528576809	7.04131869443859e-05	0.000209188912523915
transcript345370.rk.h1.chr11.nnic	45.7846937161826	-8.95782079474433	2.25428601173656	-3.97368423887074	7.07693697149199e-05	0.00021022441221506
transcript221000.rk.h1.chr02.nnic	5.13986131616969	-5.80774223477527	1.46157364027126	-3.97362272741684	7.07876573714602e-05	0.000210256060280613
transcript177554.rk.h2.chr17.nic	1.21221270411671	3.78341886042358	0.952252081253386	3.97312742592667	7.09350759444407e-05	0.000210671209482179
transcript152888.rk.h1.chr01.nnic	347.382726918201	-0.466688186516404	0.117466699846824	-3.97294030669937	7.09908445389925e-05	0.000210814105783016
transcript29936.rk.h1.chr05.nic	5.04739975338957	-5.78885240982884	1.45728003216496	-3.97236789227726	7.11617032689199e-05	0.00021129870559895
transcript55629.rk.h1.chr10.nnic	1.6385130685906	-4.11423056371838	1.03589840042232	-3.97165451944038	7.13751808726373e-05	0.000211909734480441
transcript119789.rk.h1.chr12.nnic	1.63415179849707	-4.19400532889241	1.05607495204889	-3.97131408216397	7.14772704993071e-05	0.000212189961345378
transcript105144.rk.h1.chr18.nnic	51.6006573779036	-9.12976186741419	2.29896242092214	-3.97125319854169	7.14955427081486e-05	0.000212221331265281
transcript61490.rk.h1.chr10.nnic	5.41171573965362	-5.87522743671127	1.47991408634804	-3.96997872437951	7.18790498792283e-05	0.000213336710218059
transcript106869.rk.h2.chr08.nnic	1.51841598105154	4.13632633779573	1.04203952957319	3.96945242517807	7.20379877060368e-05	0.000213785399783145
transcript139562.rk.h2.chr18.nic	3.34431057295677	5.20096339843459	1.3103919074047	3.96901367373014	7.21707408866369e-05	0.00021415629349716
transcript91767.rk.h1.chr12.nnic	43.7448362513905	-8.89152144944273	2.24049028254838	-3.96856059528601	7.23080718315787e-05	0.000214540689696992
transcript91730.rk.h1.chr12.nnic	43.693196674971	-8.88982161433649	2.24043710203225	-3.96789608879121	7.25099351369907e-05	0.000215116452335
FUN.rk.hap1.003981-T1	1.03761635407774	-3.497757371926	0.881670914441327	-3.96719151628402	7.2724551819495e-05	0.000215729922537895
transcript4798.rk.h2.chr18.nnic	2.81334994724094	4.99999969525425	1.26087426115791	3.96550223070026	7.32415673452948e-05	0.000217240199159105
transcript198061.rk.h1.chr08.nnic	2.88842357479102	-3.70019038405536	0.933175316771834	-3.96516101267612	7.33464202229843e-05	0.000217527775622015
transcript64600.rk.h1.chr12.nnic	1.24482733718787	-3.78616555088537	0.954962503158733	-3.96472692735249	7.34800154870983e-05	0.000217877066052443
transcript221316.rk.h2.chr02.nnic	5.46667456758341	5.93551949830944	1.4970745157328	3.96474553265913	7.3474284750448e-05	0.000217877066052443
transcript133581.rk.h1.chr07.nnic	3.90520423060156	-1.84716040311005	0.465921218097221	-3.96453376957952	7.35395362007613e-05	0.000218030080255928
transcript98455.rk.h2.chr19.nnic	1.3764064397095	3.9532710772344	0.997445429522043	3.96339585126851	7.38911073265688e-05	0.000219048839640048
transcript38622.rk.h2.chr04.nnic	1.38218346206576	4.01015334592562	1.0118106225772	3.96334378829834	7.39072306633921e-05	0.000219052653806177
FUN.rk.hap2.029272-T1	5.11597521080805	5.83569260379413	1.47241773612402	3.96334033516599	7.3908300178659e-05	0.000219052653806177
transcript117420.rk.h1.chr09.nnic	1.04512646529516	-3.56522288944044	0.899615206340558	-3.963053163522	7.39972951476132e-05	0.000219292823353853
transcript138426.rk.h2.chr04.nnic	2.42044719315539	4.77657323280302	1.205388276899	3.96268432698822	7.41117468832876e-05	0.000219608374868896
transcript190819.rk.h1.chr07.nnic	56.6409800770687	0.951749175219225	0.240187732279735	3.96252200803816	7.41621682605941e-05	0.000219734143760923
transcript199954.rk.h1.chr06.nnic	11.2317222455452	-6.92640592177471	1.74819866078424	-3.96202449821552	7.43169126588312e-05	0.000220168949700138
transcript64011.rk.h1.chr10.nnic	5.85662364925096	-5.98900220263929	1.51200082608598	-3.96097812865792	7.46433702843415e-05	0.000221112319610843
transcript70136.rk.h2.chr15.nnic	5.40205575144616	5.91848258069249	1.49426264980707	3.96080473634045	7.46975978967518e-05	0.000221249160003251
transcript12528.rk.h1.chr12.nnic	5.47304688653411	-5.89686954855187	1.48890586747149	-3.96053886104038	7.47808214852531e-05	0.000221471845824551
transcript297417.rk.h1.chr02.nnic	1.38658031200484	-3.94128359474076	0.995327521217481	-3.95978560898205	7.50170788454727e-05	0.000222147661825702
transcript188377.rk.h1.chr11.nnic	1.38687283332442	-3.88334255187932	0.981243889372193	-3.95757119503074	7.57157237752453e-05	0.000224192451079508
transcript137181.rk.h1.chr03.nnic	34.0854186062852	-8.53254398096987	2.15610784015223	-3.95738275334476	7.57754601154145e-05	0.00022434521100278
transcript93344.rk.h1.chr03.nnic	1.64506483910951	-4.156387872622	1.05047677300468	-3.95666803820276	7.60024313540558e-05	0.000224993010187528
transcript239218.rk.h2.chr17.nnic	2.21540130850863	4.66384598780907	1.17885488121699	3.95625115705027	7.61351164914845e-05	0.000225361581249324
transcript169109.rk.h1.chr13.nnic	1.42243473098872	-3.95534424524689	0.999930369583207	-3.95561967669365	7.63365216299947e-05	0.000225933463921657
FUN.rk.hap1.001111-T1	1.38286978433996	-3.96800902844662	1.00320722844484	-3.95532340272086	7.64311891571572e-05	0.000226189345971374
transcript203065.rk.h1.chr18.nnic	35.0039211041219	-8.5707187926818	2.16731538520421	-3.9545323450349	7.66844976175938e-05	0.000226914602264867
transcript260882.rk.h2.chr17.nnic	0.968583146033638	3.52423768762044	0.891211867087261	3.95443307901484	7.67163400734826e-05	0.000226984440288316
transcript88454.rk.h1.chr05.nnic	34.0395676911052	-8.53060508772295	2.15764334451223	-3.95366783366666	7.69622347442799e-05	0.000227687522187078
transcript171357.rk.h2.chr01.nnic	1.67215294010572	4.173276268649	1.05564325185939	3.9533017061382	7.70801451197846e-05	0.000228011860920871
transcript262354.rk.h1.chr11.nnic	8.79246155567056	-6.57357832864797	1.66329002826724	-3.95215399415104	7.74508705333684e-05	0.000229083905401693
transcript117457.rk.h1.chr14.nnic	5.19090472862067	-5.82168530145666	1.4733308492394	-3.95137677627675	7.77028783687702e-05	0.000229803840922235
transcript107999.rk.h1.chr18.nnic	5.20640938919562	-5.82871233698085	1.4751185158997	-3.95135189081794	7.77109601114511e-05	0.000229803840922235
transcript1330.rk.h2.chr14.nnic	7.19752518955228	6.33190177836711	1.60337725830698	3.94910289862352	7.84446278474943e-05	0.000231948511519435
transcript105721.rk.h1.chr09.nnic	6.33153382103412	-6.10061054781008	1.54483729690261	-3.94903111158811	7.84681537657642e-05	0.000231993168652903
transcript43493.rk.h2.chr19.nnic	3.52533477277702	5.28656282812295	1.33887659066635	3.94850643067249	7.86403039031496e-05	0.000232477180466293
transcript135569.rk.h2.chr01.nnic	1.964628922774	4.4319555194665	1.1224610544304	3.94842698726462	7.86664007415175e-05	0.00023252937064001
transcript28135.rk.h1.chr04.nnic	40.4716782649007	-8.78019277636779	2.22428837199441	-3.94741657013431	7.89990337768521e-05	0.000233487540220607
transcript170851.rk.h1.chr04.nnic	1.26181708658588	-3.77765265799009	0.957016655176769	-3.94732174989402	7.9030317100997e-05	0.000233554938188064
transcript156080.rk.h1.chr01.nnic	2.72965010626561	-4.89180761591208	1.23932692009341	-3.94714867933586	7.90874471589307e-05	0.000233673627665568
transcript91775.rk.h1.chr16.nnic	1.32032156167953	-3.87096142294065	0.980692069165192	-3.94717316949018	7.90793606636794e-05	0.000233673627665568
transcript180909.rk.h2.chr17.nic	1.62370355050572	4.15644288501837	1.05310296537337	3.94685327236234	7.91850502930254e-05	0.000233936913034517
FUN.rk.hap1.032732-T1	1.37354336595045	-3.86810007763944	0.980583892813125	-3.94469061340844	7.9903073861524e-05	0.000236032857504071
transcript16363.rk.h2.chr15.nnic	2.91564227930354	4.99825923372115	1.26750325595554	3.94338966013391	8.0337963030813e-05	0.000237292066032996
transcript257245.rk.h1.chr17.nic	6.51325567234162	-2.30568582424772	0.584921142563356	-3.94187465021916	8.08472279871864e-05	0.000238770662711889
transcript84928.rk.h1.chr15.nnic	5.70806069413197	-5.96138244285559	1.5123438899646	-3.94181672727566	8.08667590034254e-05	0.000238802738633145
transcript76445.rk.h2.chr16.nnic	6.39161497109686	6.14864361176696	1.55991503790016	3.94165288645708	8.092202858177e-05	0.000238940333750825
transcript78763.rk.h2.chr15.nnic	1.2818858568378	3.7882030901977	0.961101074287818	3.94152414511115	8.09654828571133e-05	0.000239043015793062
transcript16343.rk.h1.chr09.nnic	49.8843058432036	-9.08089709459914	2.30398451623814	-3.94138807383397	8.10114351915543e-05	0.000239153050319505
transcript162620.rk.h2.chr18.nic	7.414730119841	6.36142819967452	1.6145484687935	3.94006641648126	8.14590536309339e-05	0.000240448688688974
transcript368522.rk.h2.chr11.nnic	1.44073951183423	4.04970935643855	1.02797687683422	3.93949460119192	8.16534394444774e-05	0.000240996644086931
transcript92089.rk.h1.chr10.nnic	1.78127173403129	-4.25154571333846	1.07928476336319	-3.93922517732031	8.17451806538818e-05	0.000241241563350463
transcript135446.rk.h2.chr04.nnic	1.60697519962425	4.2058447846975	1.06779532720519	3.93881175309665	8.18861447241078e-05	0.000241631678180426
transcript263327.rk.h2.chr07.nnic	1.26611851058569	3.86100287830792	0.980275497157685	3.93869161220792	8.19271518827737e-05	0.000241726785678333
transcript164120.rk.h1.chr02.nnic	5.27186088722237	-5.84251034087251	1.48358170683556	-3.9381116078429	8.21253953956848e-05	0.000242285750362398
transcript70409.rk.h2.chr10.nnic	51.8963031565009	9.17453470693532	2.33003608912551	3.93750755610769	8.23323401444648e-05	0.000242870262889471
